"pressurethreathash","specieshash","pressurecode","rankingcode","quality","location","sources"
"64ec9efc5a59c98a5bfb4c7d0bad665f","1210fb001f864d88a994a8335ce8c43b","F03.01","M",2,"4","BirdLife Austria & conservation authorities, expert judgement"
"a57ff3af45871195796ca538a7357d40","74fff1d12cf0bfdce5cadb0fd98cd997","B02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"95bbe0eb07dff9572aaa0fbba9e90b91","74fff1d12cf0bfdce5cadb0fd98cd997","F03.01","M",2,"4","BirdLife Austria & conservation authorities, expert judgement"
"41b8e073d67a7fd2bfbe7a00493a962d","74fff1d12cf0bfdce5cadb0fd98cd997","G01.02","M",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"aa94b00ebb9ef0a2e661160303bdc926","74fff1d12cf0bfdce5cadb0fd98cd997","K03.04","M",2,"4","BirdLife Austria & conservation authorities, expert judgement"
"674d710e521e0e17d3d66eb27bca8db5","74fff1d12cf0bfdce5cadb0fd98cd997","J03.01","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"c8657623805bad42f925dd2c8b9263dd","74fff1d12cf0bfdce5cadb0fd98cd997","J03.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"be351cbff04cc1e262c4fe277526f32f","2cd4e107d7a3735d9c8a9802213a2ef0","J02.04.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"34c24f3296eb13b0706e2aaf60c9b45e","2cd4e107d7a3735d9c8a9802213a2ef0","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"33a0858136599fda9fad82ac09d8f6aa","067eaff34f4801db4da67179b0ed75cf","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"206573d2c9d8ba6abd8241faaec5fc10","067eaff34f4801db4da67179b0ed75cf","J02.04.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"e71c368a8cbd6848f67f389d5ee3b333","7f15e197232f8e0aa2d9ac224c7eecdc","J02.04.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"c9bd7a7d5a11dfa7009155ed2ba5e96e","7f15e197232f8e0aa2d9ac224c7eecdc","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"fbb69cb6b1c5c4380da49c731110ef70","10c061c82a6e4b48770adac20181e25c","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"48229204f16c778a6d63a342849f04db","10c061c82a6e4b48770adac20181e25c","F03.01","M",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"624c7a35e932cb654b36cd26c7bfcc39","8689f8490ef7b4acb676ef46ae314a6d","F03.02.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"88f517958f0ec7486c09a538160238fe","8689f8490ef7b4acb676ef46ae314a6d","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"299c09a490ffbd8efec73d498a51c2c0","56598398b3ca329e66017f5537c7f30e","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"30d9941f4513b0d6673a68bcf6aba968","56598398b3ca329e66017f5537c7f30e","F03.01","M",2,"4","BirdLife Austria & conservation authorities, expert judgement"
"205efc53fbb796f92d15011e2a172861","02ea74af443061f66a0c9de66a8e3156","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"bb32f7a0ec1a18f0e0f497392bdb93e1","b888ae6caa4e0037428340f5350b5cc3","X","",,"","BirdLife Austria & conservation authorities, expert judgement"
"257280df4689de0d00d93b8115a8b27d","c60e380bc73693ce4d3eb32b94a3a7c6","F03.02.03","M",2,"4","BirdLife Austria & conservation authorities, expert judgement"
"92eb83e7773e327ff2536e35b9c38d74","c60e380bc73693ce4d3eb32b94a3a7c6","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"cd3241bf2e09e8633bbbd6dc6eaab777","201dbbd05172e3fc60f6ce23226a20ae","J02.04.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"0f1b24da0009da6f062a5f391200ff91","201dbbd05172e3fc60f6ce23226a20ae","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"de0b2f8788276d8d52f9daf6cf470f65","c230d4e2284d9eecf833735729414a05","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"1bbf4195d81d817124941448b5964d30","0124a41f4edb489f7651940852204a78","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"83c49da52bf6e4fb1b2d657891372793","ad644e97a64d9bc276f26e8ad29e4db0","A02.01","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"629eab256dc878a549d1820770bf079c","ad644e97a64d9bc276f26e8ad29e4db0","F03.02.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"10f3936b824c3dbbcd9d8122b85d4cc3","307c16d5b2dde6237081b75a9c648434","A02.01","M",2,"4","BirdLife Austria & conservation authorities, expert judgement"
"f2ce78e6b65e25964225a6b1c27e6886","14a081dfe1fcf234119ec0bdbab8543f","J02.04.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"364a7b02ba9d86e789f4646f7b77ae4f","14a081dfe1fcf234119ec0bdbab8543f","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"69a7829e83c4b1497bdea1adbdfefdf2","389dcdacbdc86e5051d2b724b09c611f","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"0182db39bfd06bc7b0475e64d823066c","389dcdacbdc86e5051d2b724b09c611f","J02.04.02","H",2,"4","BirdLife Austria & conservation authorities, expert judgement"
"5a903488b2b95af01ca1b1085daa7696","b2788a11f2d161a3ce255d26aa5986af","J02.04.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"10583bf018c6d5adf32c9fa44971cf73","b2788a11f2d161a3ce255d26aa5986af","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"ef82487f4c96e483758e6434ed31d731","b2788a11f2d161a3ce255d26aa5986af","A11","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"5975ccd8f2b3de4f02ecfbddbdb3a220","911ac3540a7b902a09b877e66d819bfc","J02.04.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"c40f23b8cf84c209a03ae7bc32b44696","911ac3540a7b902a09b877e66d819bfc","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"8b768d839c671439a1e98226563e0a60","cf2d3fb8623e7c174d98df82a71b7f1a","J02.04.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"fd0a283dcfdaea4ccc93e9f59a54ad1d","cf2d3fb8623e7c174d98df82a71b7f1a","J02.05.03","H",2,"4","BirdLife Austria & conservation authorities, expert judgement"
"dd216c2ec7bd76ba2397e8e2f511e505","5603ff172bde71e73827e7c20d874ab4","X","",,"","BirdLife Austria & conservation authorities, expert judgement"
"1a44213e9c63164ec0a48c35e789c2ca","d721e98f98d31d6c5bf626b3807c72b8","X","",,"","BirdLife Austria & conservation authorities, expert judgement"
"cfd80ea3335dea0b5121188941e926ba","d0654c991934cf7e481ee11eb65c9e22","A02.01","M",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"73a8982d4e28fff8e2d61f1a44535c77","d0654c991934cf7e481ee11eb65c9e22","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"b6ac24aa2b4ee7d7933fcc6642b9dd6e","c9a51723f9d99d03f28063dc9fc886ed","F03.02.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"16ce10a235ba8e64c5fcc5a8934b5d2d","99c0c45ec790a1c1654e74e71f65c240","A02.01","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"a43dc39041bfa9e37087bdbbdbd3e8ef","99c0c45ec790a1c1654e74e71f65c240","D02.01.01","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"ed44f6468833a6116171cf4cf9e9f816","99c0c45ec790a1c1654e74e71f65c240","A02.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"05aaed03b1dbf0dda5719a4a5d51f9ae","99c0c45ec790a1c1654e74e71f65c240","G05","M",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"6e1d6172f3c3e3566dac65f7920d17f2","2d6ca49165cbd4188dc8a276cb1e6a62","G01.02","M",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"8151fb2025b36acfd83a047e15ee6d25","2d6ca49165cbd4188dc8a276cb1e6a62","G02.02","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"859f41180fb0e6764b1d012c22673be7","2d6ca49165cbd4188dc8a276cb1e6a62","J02.06.06","M",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"2de82651126ea4f2a0ae571e3f117b06","2d6ca49165cbd4188dc8a276cb1e6a62","J03.01","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"1c0f3c4c7f7d525d591210d6f9ebd753","2d6ca49165cbd4188dc8a276cb1e6a62","J02.03.01","M",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"8e344b03909b2a5fe52b26facea99c1a","3f08efd1e312849cbecdb42ed481d03c","J02.04.02","M",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"47606dcffce0a38077fb39f0a839b5db","3f08efd1e312849cbecdb42ed481d03c","J02.05.03","H",3,"4","BirdLife Austria & conservation authorities, expert judgement"
"bb1a7f7dfa4c95edf8fa9dcd6c5c7172","af2b419ecb7eec37b83204dd56b831f5","J03.01","L",1,"4","DELOV, V. Spotted Crake Porzana porzana. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Poporzan.html last access: August 2013"
"18eec42b434ed48cbb58d81ede4e7cef","84159cc12365b07903a48c04e12aa17b","J03.01","L",1,"4","DELOV, V. Baillon’s Crake Porzana pusilla. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Popusill.html last access: August 2013"
"00012bb56ee86ec99890f1aebd75c37d","55d752d99fd90f5c09254dfcd2b75078","U","",,"",""
"7779c121bb8687dfc774c2578c5ad406","4e09565121ea78c9c0d1ebc3e59bcfbb","J01.01","L",1,"4","Dr. Boris Nikolov (BOC, IBER-BAS), Dr. Petar Iankov (BSPB) - expert statement"
"16f90b579620760282727618944ca627","4e09565121ea78c9c0d1ebc3e59bcfbb","L09","L",1,"4","Dr. Boris Nikolov (BOC, IBER-BAS), Dr. Petar Iankov (BSPB) - expert statement"
"a9ddfbfe7463b8f8a8216a748f615f54","17046ba5083aabb29bd55e46c998e55c","A07","M",1,"4","Potentially an important threat (Dr. Boris Nikolov - expert statement)."
"974366262538e908521234ce873f70ee","0fb9c8697c3f8988812b7dd5b0667a4e","J02.04.01","M",1,"4","PETROV, T., Z. BOEV, S. DALAKCHIEVA. Eurasian Oystercatcher Haematopus ostralegus. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Haostral.html last access: August 2013"
"76a17b2ad0ed4c405d6cddb00abdabf2","0fb9c8697c3f8988812b7dd5b0667a4e","K03.04","M",1,"4","PETROV, T., Z. BOEV, S. DALAKCHIEVA. Eurasian Oystercatcher Haematopus ostralegus. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Haostral.html last access: August 2013"
"f734c64b0b4eb2834bbc9c757eabf4c9","0fb9c8697c3f8988812b7dd5b0667a4e","C01.01","M",1,"4","Boris Nikolov (BOC, IBER-BAS), Petar Iankov (BSPB) - expert opinion"
"36d8af80ff14ef159f3b56779ba90e20","850331b34a773a17e6664a3c0444653a","C01.05","M",2,"4","DIMITROV, M. Pied Avocet Recurvirostra avosetta. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Reavoset.html last access: August 2013"
"72a60792648a53d558e93e98b509c79d","850331b34a773a17e6664a3c0444653a","J02.04.01","M",2,"4","DIMITROV, M. Pied Avocet Recurvirostra avosetta. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Reavoset.html last access: August 2013"
"5273f282df93710546b5ab15cac48b53","850331b34a773a17e6664a3c0444653a","K03.04","M",2,"4","DIMITROV, M. Pied Avocet Recurvirostra avosetta. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Reavoset.html last access: August 2013"
"845ccb7ce851e046e5f6b0f1f85bf010","20a1759f189f8d7b13be7414e4bf1bd1","E01","M",2,"4","DIMITROV, M. Pied Avocet Recurvirostra avosetta. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Reavoset.html last access: August 2013; IANKOV, P. (ed.) 2007. Atlas of Breeding Birds in Bulgaria. BSPB Conservation Series, Book 10. Sofia. 679 pp."
"737ae74302a4a037e46f5c993f263305","7da6724f67cd127605aae73a30413f01","E01","M",2,"4","DIMITROV, M. Pied Avocet Recurvirostra avosetta. Red Data Book of Bulgaria. E-version: http://e-ecodb.bas.bg/rdb/en/vol2/Reavoset.html last access: August 2013; IANKOV, P. (ed.) 2007. Atlas of Breeding Birds in Bulgaria. BSPB Conservation Series, Book 10. Sofia. 679 pp."
"f934346d31ba125cd9a1a0aa19ac4231","7da6724f67cd127605aae73a30413f01","K03.04","H",2,"4","DIMITROV, M. Pied Avocet Recurvirostra avosetta. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Reavoset.html last access: August 2013; IANKOV, P. (ed.) 2007. Atlas of Breeding Birds in Bulgaria. BSPB Conservation Series, Book 10. Sofia. 679 pp."
"7ec5cbcc7782bfb6ab213ced04750dca","b11e509a99498bf22f3dd6b98b0ace08","F03.01","L",1,"4","Dr. Boris Nikolov (expert statement)"
"762da0f1fb31d429d7b90c4fd6c067ae","f67d5511e85cb81d5fd9e8e2529f8c96","E01","M",2,"4","NANKINOV, D., S. SIMEONOV, T. MICHEV, B. IVANOV. 1997. The Fauna of Bulgaria. Vol. 26. AVES. Part II. BAS Press, Pensoft. Sofia. 428 pp."
"309369a4dfbde711ee170e2d675e583f","4275756fc13643e355385dce3362c267","E01","M",1,"4","NANKINOV, D., S. SIMEONOV, T. MICHEV, B. IVANOV. 1997. The Fauna of Bulgaria. Vol. 26. AVES. Part II. BAS Press, Pensoft. Sofia. 428 pp."
"909a3d1f84e0fede1bb957a7db670793","510ebf8ea18273f764bee0e5f37ba37c","E01","M",2,"4","NANKINOV, D., S. SIMEONOV, T. MICHEV, B. IVANOV. 1997. The Fauna of Bulgaria. Vol. 26. AVES. Part II. BAS Press, Pensoft. Sofia. 428 pp."
"56949eb1406bb7b9d79554a63bb7f8cd","f529210bd39705829cff8ed9d551ca04","E01","M",1,"4","NANKINOV, D., S. SIMEONOV, T. MICHEV, B. IVANOV. 1997. The Fauna of Bulgaria. Vol. 26. AVES. Part II. BAS Press, Pensoft. Sofia. 428 pp."
"b43d6efe8362f2b321d8fad4367143e9","a4eda825624f8254eaf79a511b613f2c","A04","M",1,"4","DALAKCHIEVA, S. Collared Pratincole Glareola pratincola. Red Data Book of Bulgaria,. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Glpratin.html last access: August 2013"
"6b0f5ee35f3e24b619f5f862b52a72c4","7c0a6ae128bf185971a976fa6e12f12c","C01.05","L",1,"4","DALAKCHIEVA, S. Black-winged Stilt Himantopus himantopus. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Hihimant.html last access: August 2013"
"62ce23a9d983dd41f120146bae159369","7c0a6ae128bf185971a976fa6e12f12c","J02.04.01","L",1,"4","DALAKCHIEVA, S. Black-winged Stilt Himantopus himantopus. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Hihimant.html last access: August 2013"
"25f6232992839c0024d87444c8a7f164","7c0a6ae128bf185971a976fa6e12f12c","K03.04","M",2,"4","DALAKCHIEVA, S. Black-winged Stilt Himantopus himantopus. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Hihimant.html last access: August 2013"
"17e17e766cd55c8d2fece67b6258a613","e4b23f2ad4fa5c97bd12ea00f5b31f90","E01","H",2,"4","DALAKCHIEVA, S. Black-winged Stilt Himantopus himantopus. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Hihimant.html last access: August 2013; IANKOV, P. (ed.) 2007. Atlas of Breeding Birds in Bulgaria. BSPB Conservation Series, Book 10. Sofia. 679 pp."
"6b570bbc2362652eb9948815e7bb2eea","28fe9c57a0c4c8ea67074f2cb11414a1","E01","H",2,"4","DALAKCHIEVA, S., I. VATEV. Kentish Plover Charadrius alexandrinus. Red Data Book of Bulgaria,. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Buoedicn.html last access: August 2013; IANKOV, P. (ed.) 2007. Atlas of Breeding Birds in Bulgaria. BSPB Conservation Series, Book 10. Sofia. 679 pp."
"1fee1256e67ebd8dcc42ba53a66a6264","05134a73623ebffeb3e52a29bb4f2dec","J03.01","M",1,"4","DELOV, V. Little Crake Porzana parva. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Poparva.html last access: August 2013"
"4fd439adafb80e3ac1198e592b20b385","0bc47f17a3568f620ca872154f82ce4f","A02.01","L",1,"4","Dr. Boris Nikolov (expert statement)"
"12a9ad9968117eaa6ce85606d1236da2","0bc47f17a3568f620ca872154f82ce4f","A04.02","M",1,"4","Dr. Boris Nikolov (expert statement)"
"82143265e39927762d29b74a4ea84a50","0bc47f17a3568f620ca872154f82ce4f","K03.04","M",1,"4","MICHEV, T., T. PETROV. Stone Curlew Burhinus oedicnemus. Red Data Book of Bulgaria,. E-version: http://e-ecodb.bas.bg/rdb/en/vol2/Buoedicn.html last access: August 2013"
"86605b671dff854728498fc2417144f3","367e33ebefe12f93670b3b3c9ef2cac4","E01.01","M",1,"4","DALAKCHIEVA, S., I. VATEV. Kentish Plover Charadrius alexandrinus. Red Data Book of Bulgaria,. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Buoedicn.html last access: August 2013"
"87bb935544ec92973dfd100b67f1146c","367e33ebefe12f93670b3b3c9ef2cac4","G02.08","L",1,"4","Dr. Boris Nikolov (expert statement)"
"4b0e095ba0af0593ef72952c79796fb5","367e33ebefe12f93670b3b3c9ef2cac4","G04.01","L",1,"4","Dr. Boris Nikolov (expert statement)"
"f2d27efc7768afa42c812b36392d7faf","367e33ebefe12f93670b3b3c9ef2cac4","K03.04","M",1,"4","DALAKCHIEVA, S., I. VATEV. Kentish Plover Charadrius alexandrinus. Red Data Book of Bulgaria,. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Buoedicn.html last access: August 2013"
"8f09bf982d7c63f11343b840cc5affe5","367e33ebefe12f93670b3b3c9ef2cac4","J02.04.01","M",1,"4","DALAKCHIEVA, S., I. VATEV. Kentish Plover Charadrius alexandrinus. Red Data Book of Bulgaria,. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Buoedicn.html last access: August 2013"
"c168d1023398f8a645a3b2b1b07e9790","691546c82225ed69e3bf6997275ed8ec","A01","M",2,"4","IANKOV, P. Black-winged Pratincole Glareola nordmanni. Red Data Book of Bulgaria,. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Glnordma.html last access: August 2013"
"3a942f9db5db70963b4cb52b7de1a9b5","691546c82225ed69e3bf6997275ed8ec","A04","M",2,"4","IANKOV, P. Black-winged Pratincole Glareola nordmanni. Red Data Book of Bulgaria,. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Glnordma.html last access: August 2013"
"5d5e3a698b7ccee177706f109c63416d","691546c82225ed69e3bf6997275ed8ec","E01.01","M",2,"4","IANKOV, P. Black-winged Pratincole Glareola nordmanni. Red Data Book of Bulgaria,. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Glnordma.html last access: August 2013"
"7041d7f29a267703773f9d030f7ee748","f281a8cfaee0a4a1d062e3420d4d6767","A01","M",2,"4","DALAKCHIEVA, S. Collared Pratincole Glareola pratincola. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Glpratin.html last access: August 2013"
"e51f707f2351741d5af53c8055500cb8","f281a8cfaee0a4a1d062e3420d4d6767","A04","M",2,"4","DALAKCHIEVA, S. Collared Pratincole Glareola pratincola. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Glpratin.html last access: August 2013"
"0d20aed8421a408f1ca9cc4a7f1adaf0","f281a8cfaee0a4a1d062e3420d4d6767","K03.04","M",2,"4","DALAKCHIEVA, S. Collared Pratincole Glareola pratincola. Red Data Book of Bulgaria. e-version: http://e-ecodb.bas.bg/rdb/en/vol2/Glpratin.html last access: August 2013"
